Bronx / Riverdale;-73.9214396504488 40.8863076990406,-73.9197610000000 40.8911300000000,-73.9181500000000 40.8941120000000,-73.9183580000000 40.8945860000000,-73.9179850000000 40.8948920000000,-73.9151240000000 40.9031250000000,-73.9142940000000 40.9042390000000,-73.9140080000000 40.9038490000000,-73.9102000000000 40.9030630000000,-73.9061120000000 40.9016700000000,-73.9041130000000 40.9018190000000,-73.9018370000000 40.9015560000000,-73.9019380000000 40.9012120000000,-73.9041610000000 40.9011090000000,-73.9057330000000 40.9004500000000,-73.9073660000000 40.8993360000000,-73.9079690000000 40.8936070000000,-73.9081190000000 40.8893600000000,-73.9073880000000 40.8878200000000,-73.9068990000000 40.8859990000000,-73.9074650000000 40.8844340000000,-73.9103270000000 40.8834410000000,-73.9214396504488 40.8863076990406
Bronx / Country Club;-73.8251880000000 40.8345880000000,-73.8260130000000 40.8340210000000,-73.8261240000000 40.8342140000000,-73.8251940000000 40.8352250000000,-73.8252540000000 40.8366610000000,-73.8257750000000 40.8381270000000,-73.8254850000000 40.8396970000000,-73.8255680000000 40.8428170000000,-73.8258650000000 40.8456130000000,-73.8204840000000 40.8485010000000,-73.8201410000000 40.8480200000000,-73.8163120000000 40.8485510000000,-73.8156740000000 40.8488550000000,-73.8159030000000 40.8480130000000,-73.8154800000000 40.8465130000000,-73.8158340000000 40.8460040000000,-73.8157860000000 40.8457130000000,-73.8147690000000 40.8451260000000,-73.8146700000000 40.8434110000000,-73.8159360000000 40.8442040000000,-73.8164150000000 40.8439630000000,-73.8185000000000 40.8441470000000,-73.8173730000000 40.8437650000000,-73.8156750000000 40.8424210000000,-73.8147370000000 40.8390900000000,-73.8155010000000 40.8389640000000,-73.8163420000000 40.8380310000000,-73.8164080000000 40.8359320000000,-73.8224770000000 40.8344950000000,-73.8233350000000 40.8344150000000,-73.8244440000000 40.8357410000000,-73.8251880000000 40.8345880000000
Queens / Glen Oaks;-73.7176250000000 40.7440280000000,-73.7204240000000 40.7503740000000,-73.7213200000000 40.7528110000000,-73.7226190000000 40.7535020000000,-73.7229170000000 40.7540980000000,-73.7211780000000 40.7568710000000,-73.7201810000000 40.7578150000000,-73.7191600000000 40.7584840000000,-73.7179750000000 40.7590270000000,-73.7164990000000 40.7594480000000,-73.7148040000000 40.7596490000000,-73.7130340000000 40.7595660000000,-73.7078250000000 40.7562160000000,-73.7137310000000 40.7510290000000,-73.7095370000000 40.7483160000000,-73.7167920000000 40.7444730000000,-73.7176250000000 40.7440280000000
Bronx / Westchester Square;-73.8501660000000 40.8343550000000,-73.8510080000000 40.8376470000000,-73.8514440000000 40.8379520000000,-73.8506780000000 40.8385750000000,-73.8516830000000 40.8392610000000,-73.8510740000000 40.8398110000000,-73.8529000000000 40.8410720000000,-73.8521250000000 40.8418350000000,-73.8523120000000 40.8425870000000,-73.8517990000000 40.8426480000000,-73.8520570000000 40.8441050000000,-73.8502710000000 40.8445970000000,-73.8486300000000 40.8452890000000,-73.8477230000000 40.8458390000000,-73.8478850000000 40.8459890000000,-73.8465700000000 40.8470680000000,-73.8472160000000 40.8478960000000,-73.8464010000000 40.8482680000000,-73.8494220000000 40.8521190000000,-73.8487420000000 40.8526440000000,-73.8481100000000 40.8526120000000,-73.8480110000000 40.8539510000000,-73.8482880000000 40.8547310000000,-73.8500960000000 40.8563470000000,-73.8493860000000 40.8568570000000,-73.8494950000000 40.8581640000000,-73.8435410000000 40.8577300000000,-73.8329350000000 40.8560530000000,-73.8343800000000 40.8550530000000,-73.8358960000000 40.8517810000000,-73.8365440000000 40.8471390000000,-73.8365420000000 40.8461830000000,-73.8374000000000 40.8441970000000,-73.8383910000000 40.8406770000000,-73.8393640000000 40.8408780000000,-73.8420410000000 40.8406460000000,-73.8410030000000 40.8398790000000,-73.8415630000000 40.8393640000000,-73.8409190000000 40.8389150000000,-73.8416160000000 40.8383870000000,-73.8400280000000 40.8356630000000,-73.8484860000000 40.8345250000000,-73.8501660000000 40.8343550000000
Bronx / Mount Eden;-73.9153280000000 40.8369540000000,-73.9190170000000 40.8383810000000,-73.9223720000000 40.8361090000000,-73.9222160000000 40.8379860000000,-73.9216400000000 40.8388880000000,-73.9213140000000 40.8400050000000,-73.9224220000000 40.8418370000000,-73.9228020000000 40.8427750000000,-73.9228000000000 40.8443050000000,-73.9226610000000 40.8446320000000,-73.9141990000000 40.8451150000000,-73.9130850000000 40.8450610000000,-73.9122650000000 40.8447180000000,-73.9113200000000 40.8447830000000,-73.9131370000000 40.8398140000000,-73.9137550000000 40.8387430000000,-73.9147800000000 40.8375170000000,-73.9153280000000 40.8369540000000
Bronx / Kingsbridge;-73.9131090000000 40.8619960000000,-73.9143400000000 40.8625210000000,-73.9108510000000 40.8665280000000,-73.9098040000000 40.8682820000000,-73.9092030000000 40.8697760000000,-73.9091050000000 40.8716760000000,-73.9086050000000 40.8716780000000,-73.9079050000000 40.8726780000000,-73.9071040000000 40.8729780000000,-73.9070000000000 40.8734550000000,-73.9071050000000 40.8762770000000,-73.9080050000000 40.8774780000000,-73.9091890000000 40.8781680000000,-73.9095050000000 40.8788780000000,-73.9114050000000 40.8792780000000,-73.9122050000000 40.8781780000000,-73.9149050000000 40.8765780000000,-73.9152000000000 40.8755810000000,-73.9189320000000 40.8763880000000,-73.9187450000000 40.8766360000000,-73.9180090000000 40.8771190000000,-73.9162870000000 40.8777930000000,-73.9149950000000 40.8779330000000,-73.9125560000000 40.8792420000000,-73.9103270000000 40.8834410000000,-73.9074650000000 40.8844340000000,-73.9057290000000 40.8857240000000,-73.9041350000000 40.8870890000000,-73.9028590000000 40.8891650000000,-73.9018370000000 40.8891480000000,-73.9010120000000 40.8888960000000,-73.8997980000000 40.8896130000000,-73.8983870000000 40.8893910000000,-73.8998400000000 40.8865370000000,-73.8957100000000 40.8857810000000,-73.8947000000000 40.8854670000000,-73.8928860000000 40.8852640000000,-73.8875440000000 40.8842660000000,-73.8870710000000 40.8844000000000,-73.8870110000000 40.8824720000000,-73.8859360000000 40.8804810000000,-73.8856560000000 40.8788900000000,-73.8877360000000 40.8770340000000,-73.8899790000000 40.8721240000000,-73.8906770000000 40.8717800000000,-73.8917110000000 40.8718060000000,-73.8925460000000 40.8716430000000,-73.8948500000000 40.8704510000000,-73.8960370000000 40.8692300000000,-73.9010800000000 40.8627560000000,-73.9075860000000 40.8628160000000,-73.9090400000000 40.8626790000000,-73.9098670000000 40.8623100000000,-73.9107560000000 40.8616510000000,-73.9131090000000 40.8619960000000
Bronx / Morrisania;-73.9163090000000 40.8249030000000,-73.9103070000000 40.8287730000000,-73.9089600000000 40.8302260000000,-73.9070850000000 40.8334170000000,-73.9034350000000 40.8322160000000,-73.9012120000000 40.8354980000000,-73.8970150000000 40.8343910000000,-73.8963020000000 40.8335430000000,-73.8952740000000 40.8340340000000,-73.8946920000000 40.8306190000000,-73.8970020000000 40.8280500000000,-73.8997970000000 40.8276850000000,-73.9034610000000 40.8285330000000,-73.9038520000000 40.8281940000000,-73.9050900000000 40.8290140000000,-73.9076470000000 40.8266950000000,-73.9094095211110 40.8228688606759,-73.9163090000000 40.8249030000000
Bronx / University Heights;-73.9047270000000 40.8553700000000,-73.9064480000000 40.8534740000000,-73.9073330000000 40.8538160000000,-73.9094300000000 40.8539600000000,-73.9100720000000 40.8544690000000,-73.9111960000000 40.8548220000000,-73.9122730000000 40.8537590000000,-73.9138480000000 40.8538110000000,-73.9154210000000 40.8541750000000,-73.9165390000000 40.8547150000000,-73.9169350000000 40.8546090000000,-73.9167900000000 40.8548730000000,-73.9167970000000 40.8556650000000,-73.9173640000000 40.8560950000000,-73.9175920000000 40.8568120000000,-73.9192900000000 40.8574750000000,-73.9143400000000 40.8625210000000,-73.9131090000000 40.8619960000000,-73.9107560000000 40.8616510000000,-73.9098670000000 40.8623100000000,-73.9090400000000 40.8626790000000,-73.9075860000000 40.8628160000000,-73.9010800000000 40.8627560000000,-73.9055700000000 40.8557870000000,-73.9047270000000 40.8553700000000
Bronx / West Farms;-73.8808150000000 40.8375130000000,-73.8825760000000 40.8387460000000,-73.8860100000000 40.8405850000000,-73.8851920000000 40.8451950000000,-73.8837900000000 40.8467830000000,-73.8831090000000 40.8482730000000,-73.8827810000000 40.8480700000000,-73.8828440000000 40.8478180000000,-73.8773140000000 40.8440070000000,-73.8781710000000 40.8426250000000,-73.8768560000000 40.8422300000000,-73.8791110000000 40.8392080000000,-73.8801960000000 40.8383250000000,-73.8808150000000 40.8375130000000
Bronx / Throgs Neck;-73.8398580000000 40.8159760000000,-73.8402250000000 40.8172210000000,-73.8387550000000 40.8201980000000,-73.8383690000000 40.8220370000000,-73.8422600000000 40.8278810000000,-73.8403070000000 40.8281640000000,-73.8405300000000 40.8282720000000,-73.8376700000000 40.8285060000000,-73.8378520000000 40.8286530000000,-73.8373230000000 40.8286820000000,-73.8372160000000 40.8281090000000,-73.8367870000000 40.8280700000000,-73.8356240000000 40.8284150000000,-73.8281890000000 40.8329510000000,-73.8260130000000 40.8340210000000,-73.8251880000000 40.8345880000000,-73.8244440000000 40.8357410000000,-73.8233350000000 40.8344150000000,-73.8224770000000 40.8344950000000,-73.8164080000000 40.8359320000000,-73.8156500000000 40.8337690000000,-73.8151860000000 40.8311810000000,-73.8132770000000 40.8288000000000,-73.8128690000000 40.8277090000000,-73.8138550000000 40.8268570000000,-73.8137890000000 40.8263310000000,-73.8141670000000 40.8258970000000,-73.8138040000000 40.8254680000000,-73.8137380000000 40.8240770000000,-73.8130700000000 40.8239130000000,-73.8130770000000 40.8241580000000,-73.8125220000000 40.8244870000000,-73.8117640000000 40.8244410000000,-73.8084690000000 40.8258610000000,-73.8072290000000 40.8254550000000,-73.8065320000000 40.8241790000000,-73.8062110000000 40.8226100000000,-73.8062710000000 40.8219000000000,-73.8059610000000 40.8214960000000,-73.8057280000000 40.8201770000000,-73.8036000000000 40.8181260000000,-73.8018810000000 40.8182430000000,-73.7986180000000 40.8168000000000,-73.7982930000000 40.8168350000000,-73.7973610000000 40.8159460000000,-73.7986370000000 40.8153680000000,-73.7991220000000 40.8154780000000,-73.7999910000000 40.8144870000000,-73.8001110000000 40.8140240000000,-73.8011060000000 40.8135390000000,-73.8019560000000 40.8128100000000,-73.8035060000000 40.8125930000000,-73.8032140000000 40.8133980000000,-73.8047440000000 40.8150450000000,-73.8067520000000 40.8165830000000,-73.8063520000000 40.8155330000000,-73.8053150000000 40.8148510000000,-73.8051090000000 40.8133410000000,-73.8047970000000 40.8127280000000,-73.8042140000000 40.8121630000000,-73.8035270000000 40.8119950000000,-73.8020880000000 40.8100830000000,-73.8014980000000 40.8103360000000,-73.7999530000000 40.8098460000000,-73.7986710000000 40.8099560000000,-73.7936810000000 40.8076160000000,-73.7917240000000 40.8068780000000,-73.7915900000000 40.8074120000000,-73.7909020000000 40.8073190000000,-73.7908820000000 40.8066380000000,-73.7902520000000 40.8060190000000,-73.7900630000000 40.8054090000000,-73.7902840000000 40.8048170000000,-73.7905900000000 40.8045060000000,-73.7918070000000 40.8040010000000,-73.7945140000000 40.8050020000000,-73.7962400000000 40.8061780000000,-73.7978940000000 40.8063790000000,-73.8021580000000 40.8088380000000,-73.8039270000000 40.8085280000000,-73.8104110000000 40.8129480000000,-73.8106880000000 40.8127350000000,-73.8131250000000 40.8132920000000,-73.8168610000000 40.8136880000000,-73.8199900000000 40.8130540000000,-73.8204670000000 40.8131740000000,-73.8229170000000 40.8125970000000,-73.8245800000000 40.8120460000000,-73.8263450000000 40.8111960000000,-73.8310190000000 40.8110120000000,-73.8316160000000 40.8049380000000,-73.8379840000000 40.8062260000000,-73.8390180000000 40.8082160000000,-73.8404260000000 40.8118730000000,-73.8399070000000 40.8144700000000,-73.8398720000000 40.8155390000000,-73.8398580000000 40.8159760000000
Bronx / Morris Heights;-73.9141990000000 40.8451150000000,-73.9226610000000 40.8446320000000,-73.9259340000000 40.8448510000000,-73.9282420000000 40.8453530000000,-73.9239040000000 40.8504880000000,-73.9200050000000 40.8566790000000,-73.9192900000000 40.8574750000000,-73.9175920000000 40.8568120000000,-73.9173640000000 40.8560950000000,-73.9167970000000 40.8556650000000,-73.9167900000000 40.8548730000000,-73.9169350000000 40.8546090000000,-73.9165390000000 40.8547150000000,-73.9146750000000 40.8539430000000,-73.9122730000000 40.8537590000000,-73.9111960000000 40.8548220000000,-73.9100720000000 40.8544690000000,-73.9094300000000 40.8539600000000,-73.9073330000000 40.8538160000000,-73.9105820000000 40.8501820000000,-73.9131500000000 40.8465770000000,-73.9132360000000 40.8462410000000,-73.9139750000000 40.8454300000000,-73.9141990000000 40.8451150000000
Bronx / Allerton;-73.8597990000000 40.8596750000000,-73.8597500000000 40.8612050000000,-73.8617070000000 40.8612420000000,-73.8616450000000 40.8631060000000,-73.8621190000000 40.8636610000000,-73.8621000000000 40.8655370000000,-73.8654000000000 40.8654710000000,-73.8652810000000 40.8691350000000,-73.8664940000000 40.8696970000000,-73.8576080000000 40.8695350000000,-73.8576160000000 40.8693830000000,-73.8607640000000 40.8667270000000,-73.8596130000000 40.8655120000000,-73.8587120000000 40.8642520000000,-73.8577100000000 40.8622780000000,-73.8573530000000 40.8597120000000,-73.8588220000000 40.8596900000000,-73.8597990000000 40.8596750000000
Bronx / Concourse Village;-73.9273130000000 40.8185600000000,-73.9266480000000 40.8200530000000,-73.9263210000000 40.8205680000000,-73.9256450000000 40.8211310000000,-73.9204610000000 40.8309150000000,-73.9190290000000 40.8330900000000,-73.9158710000000 40.8363930000000,-73.9070850000000 40.8334170000000,-73.9089600000000 40.8302260000000,-73.9103070000000 40.8287730000000,-73.9207040000000 40.8222270000000,-73.9229400000000 40.8205980000000,-73.9253850000000 40.8180660000000,-73.9263580000000 40.8183210000000,-73.9273130000000 40.8185600000000
Bronx / Van Cortlandt Park;-73.8998400000000 40.8865370000000,-73.8978410000000 40.8905170000000,-73.8967070000000 40.8958050000000,-73.8970910000000 40.8985930000000,-73.8962830000000 40.8993640000000,-73.8947510000000 40.8995890000000,-73.8966670000000 40.9020070000000,-73.8964090000000 40.9029610000000,-73.8966340000000 40.9113240000000,-73.8860100000000 40.9079790000000,-73.8854010000000 40.9079770000000,-73.8842460000000 40.9075120000000,-73.8829930000000 40.9074230000000,-73.8818250000000 40.9071340000000,-73.8783500000000 40.9059830000000,-73.8678760000000 40.9029830000000,-73.8682470000000 40.9023290000000,-73.8689970000000 40.9015590000000,-73.8701040000000 40.9007420000000,-73.8748200000000 40.8984450000000,-73.8758950000000 40.8975590000000,-73.8764380000000 40.8968710000000,-73.8771200000000 40.8954690000000,-73.8748060000000 40.8957260000000,-73.8704870000000 40.8966400000000,-73.8649170000000 40.8957500000000,-73.8602610000000 40.8943150000000,-73.8645050000000 40.8866080000000,-73.8653800000000 40.8868840000000,-73.8662200000000 40.8854420000000,-73.8662480000000 40.8849310000000,-73.8659820000000 40.8843910000000,-73.8688460000000 40.8785860000000,-73.8692020000000 40.8784430000000,-73.8694350000000 40.8781290000000,-73.8709440000000 40.8785110000000,-73.8702410000000 40.8802300000000,-73.8719180000000 40.8802370000000,-73.8749460000000 40.8799480000000,-73.8747920000000 40.8800750000000,-73.8746750000000 40.8815630000000,-73.8781260000000 40.8821540000000,-73.8777290000000 40.8834540000000,-73.8776070000000 40.8845230000000,-73.8778340000000 40.8867980000000,-73.8780200000000 40.8870900000000,-73.8812440000000 40.8827100000000,-73.8820870000000 40.8831330000000,-73.8851650000000 40.8836320000000,-73.8870710000000 40.8844000000000,-73.8875440000000 40.8842660000000,-73.8928860000000 40.8852640000000,-73.8947000000000 40.8854670000000,-73.8957100000000 40.8857810000000,-73.8998400000000 40.8865370000000
Bronx / Hillside;-73.8435410000000 40.8577300000000,-73.8494950000000 40.8581640000000,-73.8493090000000 40.8587180000000,-73.8490740000000 40.8659020000000,-73.8487870000000 40.8662320000000,-73.8480950000000 40.8665140000000,-73.8471980000000 40.8675550000000,-73.8432130000000 40.8674450000000,-73.8412240000000 40.8678580000000,-73.8316020000000 40.8626280000000,-73.8292290000000 40.8620420000000,-73.8289200000000 40.8622120000000,-73.8281450000000 40.8611570000000,-73.8267210000000 40.8627850000000,-73.8266100000000 40.8621290000000,-73.8259870000000 40.8628200000000,-73.8256260000000 40.8623790000000,-73.8252540000000 40.8630560000000,-73.8234490000000 40.8622540000000,-73.8227840000000 40.8612970000000,-73.8216260000000 40.8616510000000,-73.8207220000000 40.8622610000000,-73.8204460000000 40.8619560000000,-73.8198840000000 40.8617540000000,-73.8188070000000 40.8624820000000,-73.8183390000000 40.8618340000000,-73.8200890000000 40.8603990000000,-73.8207660000000 40.8600810000000,-73.8200270000000 40.8597340000000,-73.8180050000000 40.8610820000000,-73.8172390000000 40.8610000000000,-73.8164140000000 40.8611800000000,-73.8180430000000 40.8590530000000,-73.8227250000000 40.8572230000000,-73.8265340000000 40.8581770000000,-73.8261350000000 40.8573120000000,-73.8261030000000 40.8563660000000,-73.8315000000000 40.8559840000000,-73.8329350000000 40.8560530000000,-73.8353780000000 40.8564490000000,-73.8435410000000 40.8577300000000
Bronx / Soundview;-73.8797690000000 40.8191810000000,-73.8805460000000 40.8184680000000,-73.8829020000000 40.8208950000000,-73.8833760000000 40.8219860000000,-73.8843280000000 40.8226140000000,-73.8845680000000 40.8231600000000,-73.8845310000000 40.8256470000000,-73.8838170000000 40.8283270000000,-73.8772990000000 40.8287420000000,-73.8627210000000 40.8330210000000,-73.8587890000000 40.8242090000000,-73.8582640000000 40.8220130000000,-73.8657460000000 40.8210120000000,-73.8797690000000 40.8191810000000
Bronx / East Morrisania;-73.8970020000000 40.8280500000000,-73.8946920000000 40.8306190000000,-73.8952740000000 40.8340340000000,-73.8963020000000 40.8335430000000,-73.8969660000000 40.8343430000000,-73.8933770000000 40.8365400000000,-73.8906010000000 40.8368980000000,-73.8884120000000 40.8385530000000,-73.8872890000000 40.8381350000000,-73.8860100000000 40.8405850000000,-73.8825760000000 40.8387460000000,-73.8808150000000 40.8375130000000,-73.8761520000000 40.8364980000000,-73.8769370000000 40.8361370000000,-73.8792520000000 40.8344240000000,-73.8817240000000 40.8312870000000,-73.8823810000000 40.8299800000000,-73.8829510000000 40.8283040000000,-73.8838170000000 40.8283270000000,-73.8856350000000 40.8280310000000,-73.8864000000000 40.8275030000000,-73.8880510000000 40.8286980000000,-73.8880630000000 40.8288700000000,-73.8938430000000 40.8283920000000,-73.8952920000000 40.8281430000000,-73.8954850000000 40.8282490000000,-73.8970020000000 40.8280500000000
Bronx / Norwood;-73.8719010000000 40.8715000000000,-73.8720890000000 40.8675870000000,-73.8728320000000 40.8669150000000,-73.8736510000000 40.8667220000000,-73.8751590000000 40.8671540000000,-73.8763200000000 40.8684620000000,-73.8769560000000 40.8688830000000,-73.8778890000000 40.8689690000000,-73.8810390000000 40.8666890000000,-73.8827660000000 40.8658730000000,-73.8830790000000 40.8665930000000,-73.8842390000000 40.8680060000000,-73.8847090000000 40.8687050000000,-73.8849650000000 40.8695380000000,-73.8855170000000 40.8701850000000,-73.8893720000000 40.8733820000000,-73.8877360000000 40.8770340000000,-73.8856560000000 40.8788900000000,-73.8859360000000 40.8804810000000,-73.8870110000000 40.8824720000000,-73.8870710000000 40.8844000000000,-73.8851650000000 40.8836320000000,-73.8820870000000 40.8831330000000,-73.8812440000000 40.8827100000000,-73.8780200000000 40.8870900000000,-73.8778340000000 40.8867980000000,-73.8776070000000 40.8845230000000,-73.8777290000000 40.8834540000000,-73.8781260000000 40.8821540000000,-73.8746750000000 40.8815630000000,-73.8747920000000 40.8800750000000,-73.8749460000000 40.8799480000000,-73.8719180000000 40.8802370000000,-73.8702410000000 40.8802300000000,-73.8709440000000 40.8785110000000,-73.8701480000000 40.8783140000000,-73.8710460000000 40.8754890000000,-73.8719010000000 40.8715000000000
Bronx / Highbridge;-73.9330060000000 40.8282790000000,-73.9334060000000 40.8331790000000,-73.9330060000000 40.8356790000000,-73.9306060000000 40.8396790000000,-73.9301570000000 40.8416640000000,-73.9295030000000 40.8423810000000,-73.9290060000000 40.8440790000000,-73.9282420000000 40.8453530000000,-73.9259340000000 40.8448510000000,-73.9226610000000 40.8446320000000,-73.9228000000000 40.8443050000000,-73.9228020000000 40.8427750000000,-73.9224220000000 40.8418370000000,-73.9213140000000 40.8400050000000,-73.9216400000000 40.8388880000000,-73.9222160000000 40.8379860000000,-73.9223720000000 40.8361090000000,-73.9239670000000 40.8350820000000,-73.9253640000000 40.8326250000000,-73.9287560000000 40.8291860000000,-73.9297720000000 40.8286800000000,-73.9309640000000 40.8283520000000,-73.9330060000000 40.8282790000000
Bronx / Edenwald;-73.8332440000000 40.8843450000000,-73.8343460000000 40.8838500000000,-73.8366410000000 40.8821200000000,-73.8412770000000 40.8803170000000,-73.8432410000000 40.8791090000000,-73.8506510000000 40.8821920000000,-73.8474440000000 40.8869780000000,-73.8459060000000 40.8897410000000,-73.8452320000000 40.8895510000000,-73.8462950000000 40.8923240000000,-73.8384070000000 40.8940610000000,-73.8300870000000 40.8917000000000,-73.8302510000000 40.8904960000000,-73.8311470000000 40.8905000000000,-73.8312980000000 40.8891920000000,-73.8312000000000 40.8866640000000,-73.8313020000000 40.8847110000000,-73.8323370000000 40.8845500000000,-73.8332440000000 40.8843450000000
Bronx / Van Nest;-73.8659110000000 40.8431970000000,-73.8664250000000 40.8434630000000,-73.8677880000000 40.8448750000000,-73.8681090000000 40.8447980000000,-73.8686370000000 40.8453100000000,-73.8686770000000 40.8463460000000,-73.8689270000000 40.8468820000000,-73.8683550000000 40.8470800000000,-73.8678550000000 40.8488890000000,-73.8683740000000 40.8489700000000,-73.8678190000000 40.8499050000000,-73.8686090000000 40.8520880000000,-73.8656510000000 40.8503350000000,-73.8657200000000 40.8500660000000,-73.8617450000000 40.8508960000000,-73.8544080000000 40.8542000000000,-73.8553510000000 40.8554330000000,-73.8563710000000 40.8575500000000,-73.8494950000000 40.8581640000000,-73.8493860000000 40.8568570000000,-73.8500960000000 40.8563470000000,-73.8482880000000 40.8547310000000,-73.8480110000000 40.8539510000000,-73.8481100000000 40.8526120000000,-73.8487420000000 40.8526440000000,-73.8494220000000 40.8521190000000,-73.8464010000000 40.8482680000000,-73.8472160000000 40.8478960000000,-73.8465700000000 40.8470680000000,-73.8478850000000 40.8459890000000,-73.8477230000000 40.8458390000000,-73.8494330000000 40.8449150000000,-73.8520570000000 40.8441050000000,-73.8520370000000 40.8437690000000,-73.8552100000000 40.8429750000000,-73.8641070000000 40.8416750000000,-73.8651670000000 40.8424660000000,-73.8659110000000 40.8431970000000
Bronx / Pelham Bay;-73.8330010000000 40.8435400000000,-73.8368890000000 40.8433750000000,-73.8377590000000 40.8428790000000,-73.8374000000000 40.8441970000000,-73.8365420000000 40.8461830000000,-73.8365440000000 40.8471390000000,-73.8358960000000 40.8517810000000,-73.8343800000000 40.8550530000000,-73.8329350000000 40.8560530000000,-73.8315000000000 40.8559840000000,-73.8261030000000 40.8563660000000,-73.8261350000000 40.8573120000000,-73.8265340000000 40.8581770000000,-73.8227250000000 40.8572230000000,-73.8180430000000 40.8590530000000,-73.8164140000000 40.8611800000000,-73.8148590000000 40.8611360000000,-73.8148570000000 40.8583700000000,-73.8186380000000 40.8567780000000,-73.8166340000000 40.8537460000000,-73.8173610000000 40.8522090000000,-73.8170100000000 40.8512150000000,-73.8159020000000 40.8509670000000,-73.8156740000000 40.8488550000000,-73.8163120000000 40.8485510000000,-73.8201410000000 40.8480200000000,-73.8204840000000 40.8485010000000,-73.8254930000000 40.8458370000000,-73.8261130000000 40.8453390000000,-73.8304320000000 40.8438580000000,-73.8330010000000 40.8435400000000
Bronx / Spuyten Duyvil;-73.9180090000000 40.8771190000000,-73.9189320000000 40.8763880000000,-73.9198080000000 40.8765770000000,-73.9214070000000 40.8781780000000,-73.9226020000000 40.8787790000000,-73.9249740000000 40.8791440000000,-73.9214396504488 40.8863076990406,-73.9103270000000 40.8834410000000,-73.9125560000000 40.8792420000000,-73.9149950000000 40.8779330000000,-73.9162870000000 40.8777930000000,-73.9180090000000 40.8771190000000
Bronx / Williamsbridge;-73.8574500000000 40.8695330000000,-73.8672220000000 40.8696950000000,-73.8670100000000 40.8761330000000,-73.8652800000000 40.8792680000000,-73.8654280000000 40.8793090000000,-73.8648170000000 40.8809260000000,-73.8635890000000 40.8821680000000,-73.8614590000000 40.8860160000000,-73.8602180000000 40.8856970000000,-73.8586670000000 40.8849450000000,-73.8578480000000 40.8849340000000,-73.8530610000000 40.8833070000000,-73.8532430000000 40.8830200000000,-73.8506510000000 40.8821920000000,-73.8432410000000 40.8791090000000,-73.8454610000000 40.8773470000000,-73.8506890000000 40.8754870000000,-73.8555500000000 40.8718130000000,-73.8566010000000 40.8704250000000,-73.8574500000000 40.8695330000000
Bronx / Clason Point;-73.8578100000000 40.8056200000000,-73.8581780000000 40.8060000000000,-73.8582800000000 40.8066400000000,-73.8586650000000 40.8068330000000,-73.8586730000000 40.8083560000000,-73.8592040000000 40.8107000000000,-73.8613570000000 40.8108370000000,-73.8624890000000 40.8102940000000,-73.8674610000000 40.8106490000000,-73.8710980000000 40.8146370000000,-73.8775130000000 40.8165860000000,-73.8805460000000 40.8184680000000,-73.8797690000000 40.8191810000000,-73.8572020000000 40.8221550000000,-73.8562220000000 40.8179170000000,-73.8555170000000 40.8158330000000,-73.8557720000000 40.8156240000000,-73.8553450000000 40.8143180000000,-73.8536510000000 40.8137140000000,-73.8513840000000 40.8136460000000,-73.8487230000000 40.8121500000000,-73.8502580000000 40.8096090000000,-73.8502870000000 40.8084750000000,-73.8479850000000 40.8074650000000,-73.8476890000000 40.8060650000000,-73.8464970000000 40.8038350000000,-73.8563230000000 40.8026190000000,-73.8578100000000 40.8056200000000
Bronx / Concourse;-73.9324050000000 40.8227790000000,-73.9323030000000 40.8235710000000,-73.9327060000000 40.8251790000000,-73.9325040000000 40.8257820000000,-73.9325060000000 40.8277790000000,-73.9329410000000 40.8282130000000,-73.9309640000000 40.8283520000000,-73.9297720000000 40.8286800000000,-73.9287560000000 40.8291860000000,-73.9253640000000 40.8326250000000,-73.9239670000000 40.8350820000000,-73.9190170000000 40.8383810000000,-73.9153280000000 40.8369540000000,-73.9183890000000 40.8338090000000,-73.9198560000000 40.8319490000000,-73.9234730000000 40.8254250000000,-73.9256450000000 40.8211310000000,-73.9263210000000 40.8205680000000,-73.9273130000000 40.8185600000000,-73.9302180000000 40.8193120000000,-73.9321160000000 40.8196160000000,-73.9324050000000 40.8227790000000
Bronx / Mount Hope;-73.9027230000000 40.8445270000000,-73.9110490000000 40.8451430000000,-73.9113200000000 40.8447830000000,-73.9122650000000 40.8447180000000,-73.9130850000000 40.8450610000000,-73.9141990000000 40.8451150000000,-73.9132360000000 40.8462410000000,-73.9131500000000 40.8465770000000,-73.9105820000000 40.8501820000000,-73.9073330000000 40.8538160000000,-73.9046860000000 40.8528990000000,-73.9027190000000 40.8518510000000,-73.9006940000000 40.8502530000000,-73.9008840000000 40.8494100000000,-73.9000970000000 40.8492090000000,-73.9026540000000 40.8447530000000,-73.9027230000000 40.8445270000000
